frame,trans_error,rot_error_deg
1148,0.724422,0.897869
1149,0,4.17122
1150,1.4539,2.11732
1151,1.78691,0.481088
1152,1.04957,0.577305
1153,0.536976,0.505203
1154,0,1.78793
1155,0.486648,1.67324
1156,0.153707,0.524642
1157,0.398253,1.27381
1158,0.141709,0.473952
1159,0.376424,2.14343
1160,0.252585,0.40749
1161,0.745974,0.162103
1162,0,0.26362
1163,0.330849,0.852751
1164,0.0848,0.555457
1165,0.0237694,0.291396
1166,0.113457,1.00045
1167,0.496272,1.84918
1168,0.0449582,0.215977
1169,0.122858,0.485457
1170,0.211306,0.416375
1171,0.0238103,0.210432
1172,1.17093,5.39985
1173,0.269037,0.71073
1174,0.100666,0.108108
1175,0.861486,0.653934
1176,0.228718,0.446775
1177,0.246835,0.138031
1178,0.03577,0.291648
1179,0.249319,0.242763
1180,0.526041,0.639947
1181,0.113509,0.071527
1182,0.0514989,0.289292
1183,0.0158188,0.556799
1184,0.480759,1.40861
1185,0,3.06701
1186,0.124316,2.57111
1187,0.520647,1.50238
1188,0.368323,0.510684
1189,0.18948,0.463347
1190,0.0782864,0.722757
1191,0.418023,0.390892
1192,0.641002,1.03423
1193,0.325619,0.611035
1194,1.75475,0.480474
1195,0.314879,0.970145
1196,0.338026,0.966103
1197,1.29397,1.04002
1198,0.611045,2.09088
1199,0.805364,2.0412
1200,0.0897584,0.439338
1201,1.44673,1.05094
1202,0.377955,0.233696
1203,0.32196,0.129491
1204,0.587829,0.644083
1205,0.256486,0.292878
1206,0.234541,0.178568
1207,0.462722,0.463878
1208,0.306074,0.549048
1209,0,1.83614
1210,0.348133,1.96383
1211,0.184281,0.570646
1212,0.359655,0.320917
1213,0.13692,0.487919
1214,0.531121,0.347085
1215,0.371466,0.347588
1216,0.256664,0.19961
1217,0.400376,0.255521
