frame,trans_error,rot_error_deg
1146,0.259389,0.451454
1147,0.883305,1.88792
1148,0.123639,0.128905
1149,0.226868,0.335052
1150,0.291445,0.287144
1151,0.037534,0.0365726
1152,0.0625993,0.0724439
1153,0,0.0540312
1154,0.406711,0.750366
1155,0.33319,0.655601
1156,0.0262953,0.0447884
1157,0.116425,0.18636
1158,0.28573,0.281887
1159,0.0225482,0.0529054
1160,0.225157,0.366965
1161,0.0574357,0.112077
1162,0,0.268578
1163,0.067903,0.103406
1164,0.278753,0.317565
1165,0.297472,0.364863
1166,0.0531439,0.135529
1167,0.800838,1.72221
1168,0.297629,0.277781
1169,0.152201,0.189225
1170,0.132589,0.115894
1171,0.0362162,0.0309535
1172,0.0779904,0.0735702
1173,0.203303,0.208635
1174,0.0266699,0.0309408
1175,0.0504173,0.161274
1176,0.0551653,0.0835343
1177,0.0235256,0.0234594
1178,0.0902454,0.12544
1179,0.0461368,0.151793
1180,0.012365,0.0357033
1181,0,0.0619905
1182,0.067116,0.194224
1183,0.271022,0.469743
1184,0.0349797,0.0719698
1185,0.0605071,0.167256
1186,0.00184013,0.0235016
1187,0.00915445,0.0873323
1188,0.0265042,0.0623944
1189,0.0308005,0.0701447
1190,0.0652059,0.290988
1191,0.0812555,0.41992
1192,0.184637,0.339794
1193,0.647151,1.16783
1194,0.137276,0.31315
1195,0.0126439,0.0559561
1196,1.05722,2.24886
1197,0.0423649,0.642389
1198,0.501037,0.113719
1199,0.269571,0.306274
1200,1.2752,1.25753
1201,0.284269,0.942198
1202,0.31805,0.845499
1203,0.438003,0.446572
1204,0.203507,0.35699
1205,0.0442999,1.21191
1206,0.446089,0.727823
1207,0.560444,0.519736
1208,0,2.58121
1209,0.341293,2.57715
1210,0,3.26214
1211,0.93908,1.80564
1212,0.721464,0.38387
1213,0,2.41863
1214,1.37263,0.88456
1215,1.40523,0.814556
1216,0.953628,0.531785
1217,1.05961,1.14979
1218,0.475103,0.54522
1219,0.636741,0.58864
1220,0.308669,1.73724
1221,0.211104,0.29175
1222,0.116725,0.798784
1223,0.11185,0.555366
1224,0.37497,0.859504
1225,0.201177,0.117368
1226,0.0426589,0.560496
1227,0.201022,0.220117
1228,0.391281,1.11868
1229,0.0206922,0.325091
1230,0.0347091,0.204157
1231,0.0711867,0.469864
1232,0.366922,1.0284
1233,0.186693,0.420736
1234,0.0785597,0.0512628
1235,0.0172818,0.0890572
1236,0.147243,0.329476
1237,0.0664172,0.247991
1238,0.0352643,0.0442703
1239,0,4.15823
1240,1.2426,2.51454
1241,1.11061,3.6212
1242,1.10649,4.57332
1243,1.12227,3.84861
1244,1.19735,8.12331
1245,0.292837,0.44075
1246,0.320279,0.55508
1247,0.0545507,0.0531659
1248,0.451835,0.221212
1249,0.165784,1.61167
1250,0.139012,0.466776
1251,0.36019,1.3629
1252,0.496502,2.61731
1253,0.415895,0.532491
1254,0,1.92402
1255,0.288162,0.418096
1256,0.18846,1.23907
1257,0.278555,2.97106
1258,0.13172,0.399463
1259,0.71829,0.731062
1260,0,3.04783
1261,0.649522,1.8956
1262,1.65259,0.835468
1263,1.96601,2.07254
1264,0.134491,1.37313
1265,1.84923,2.28688
1266,0.0343145,0.302458
1267,1.26022,1.08778
1268,0.604089,0.691182
1269,0.549993,0.382108
1270,1.83248,0.996569
1271,0.243144,1.38836
1272,0.330717,0.629294
1273,0.402954,0.516303
1274,0.738107,2.66624
1275,0.302472,0.663525
1276,0.197207,0.630166
1277,0.194695,0.470892
1278,0.0558742,0.106888
1279,0.440034,0.327693
1280,0.287108,0.421145
1281,0.333997,0.465917
1282,0.295534,0.385432
1283,0.609981,0.566452
1284,0,0.370354
1285,0.448172,0.441706
